execution_date,channel_id,channel_name,video_id,title,upload_date,duration_seconds,content_format,content_format_reason,views,likes,comments,views_delta,likes_delta,comments_delta,is_new_video,title_changed,description_changed,tags_changed,engagement_rate
2026-05-18T02:10:49.522964+00:00,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,6Dj5ufzrZ78,Could Humans Evolve Flight?,2026-05-14T14:00:16+00:00,73,videos,three_minute_candidate_without_shorts_marker,1225689,58021,1080,120821,4417,50,False,False,False,False,0.048218593786841527
2026-05-18T02:10:49.522964+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,nZ0flY52BCM,"""How Do I Raise My Prices?""",2026-05-16T23:01:16+00:00,55,shorts,duration_lte_60,205036,5719,48,120602,3237,23,False,False,False,False,0.028126767982208003
2026-05-18T02:10:49.522964+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,ZACmnAcVQSI,I Stayed At Desert Airbnbs,2026-05-16T17:15:02+00:00,52,shorts,duration_lte_60,312291,15326,203,112377,4140,32,False,False,False,False,0.049726056786779
2026-05-18T02:10:49.522964+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,tZjLTRwSGig,Call Her Daddy REFUSED To Interview Caleb Hammer,2026-05-12T19:00:43+00:00,28,shorts,duration_lte_60,1191728,31338,951,108425,2610,53,False,False,False,False,0.0270942698333848
2026-05-18T02:10:49.522964+00:00,UCQX_MZRCaluNKxkywkLEgfA,Date un Vlog,ZdIreEJnRHA,“La IA quiere convertirse en Dios” | Jesús G. Maestro (@JesúsGMaestro),2026-05-17T16:00:06+00:00,6272,videos,duration_gt_180,105503,10285,1082,105503,9555,1007,False,False,True,False,0.10774101210392122
2026-05-18T02:10:49.522964+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,uIcth4jt5yQ,"This Civil Engineer Makes $150,000!",2026-05-11T19:00:55+00:00,45,shorts,duration_lte_60,2294184,74854,924,104829,2035,15,False,False,False,False,0.03303048055430602
2026-05-18T02:10:49.522964+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,Bmt8-KsdMkA,JYNXZI WHAT 😂,2026-05-14T12:50:00+00:00,16,shorts,duration_lte_60,2063456,54725,411,103749,2218,14,False,False,False,False,0.02672022083339795
2026-05-18T02:10:49.522964+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,oZteZj3IPCs,"""Should I Sell My Company?""",2026-05-09T15:00:37+00:00,151,videos,three_minute_candidate_without_shorts_marker,872505,34926,468,102019,3775,30,False,False,False,False,0.04056595664208228
2026-05-18T02:10:49.522964+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,qKxaVy1cbTA,Predator EXPOSED On Financial Audit,2026-05-15T15:01:25+00:00,5940,videos,duration_gt_180,757927,14879,5225,96594,1391,330,False,False,False,False,0.026524981957365287
2026-05-18T02:10:49.522964+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Ip90q77Qtzg,This Chef Spends All His Money on an AI Girlfriend,2026-05-16T19:00:15+00:00,52,shorts,duration_lte_60,329398,10546,333,90414,2678,74,False,False,False,False,0.033026915767551714
2026-05-18T02:10:49.522964+00:00,UC36xmz34q02JYaZYKrMwXng,Nate Gentile,X1uxQzU3yLk,Todo lo que ves es mentira. 👀,2026-05-17T08:31:15+00:00,68,videos,three_minute_candidate_without_shorts_marker,97972,3703,92,88398,3124,73,False,False,False,False,0.03873555709794635
2026-05-18T02:10:49.522964+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,P1DSZNhApJA,Jynxzi no no no no nooooooo,2026-05-02T10:16:01+00:00,18,shorts,duration_lte_60,4665053,80592,510,87703,843,6,False,False,False,False,0.017385011488615456
2026-05-18T02:10:49.522964+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,0idqiLonGYI,I Tested Every Zack D. Films Video,2026-05-04T23:00:01+00:00,2165,videos,duration_gt_180,4477360,112018,9057,85720,2358,185,False,False,False,False,0.027041604874300927
2026-05-18T02:10:49.522964+00:00,UC1VLQPn9cYSqx8plbk9RxxQ,The Action Lab,MwJUN0a3IJg,The Strange Physics Behind the Oberth Effect,2026-05-16T15:19:08+00:00,568,videos,duration_gt_180,203604,10289,702,85554,3184,232,False,False,False,False,0.053982240034576925
2026-05-18T02:10:49.522964+00:00,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,vmRbevilfpU,Números de la suerte 🍀,2026-04-23T17:02:28+00:00,41,shorts,duration_lte_60,9168069,278668,1934,85069,2154,10,False,False,False,False,0.030606445043116496
2026-05-18T02:10:49.522964+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,k8j-6Xvw_G4,JYNXZI PEAK ELOOOOO,2026-05-04T11:08:00+00:00,49,shorts,duration_lte_60,5560710,196600,641,84052,1398,3,False,False,False,False,0.03547047049747244
2026-05-18T02:10:49.522964+00:00,UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,IEJALLQFmDs,You’re Breathing Dinosaur Breath!,2026-04-30T16:00:29+00:00,38,shorts,duration_lte_60,5295560,116257,823,83733,1237,7,False,False,False,False,0.022109087613019208
2026-05-18T02:10:49.522964+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,d5e6YIVxGfU,So true 😂,2026-05-13T11:48:00+00:00,9,shorts,duration_lte_60,2908641,64241,1008,82225,1735,30,False,False,False,False,0.022432813124754824
2026-05-18T02:10:49.522964+00:00,UCNYW2vfGrUE6R5mIJYzkRyQ,DrossRotzank,R-dn3cfmBuU,ES OFICIAL: Estados Unidos reconoce la existencia de OVNIS,2026-05-14T16:00:42+00:00,771,videos,duration_gt_180,1623971,114297,9293,80865,4419,189,False,False,False,False,0.07610357574119242
2026-05-18T02:10:49.522964+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Vsa4DmH9_6c,Togi is NOT a Millionaire,2026-05-07T22:00:38+00:00,45,shorts,duration_lte_60,4024706,92061,1036,78255,1081,12,False,False,False,False,0.023131379037375648
2026-05-18T02:10:49.522964+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,qgzwtKsXCMo,Jynxzi REALIZES,2026-05-01T00:29:03+00:00,24,shorts,duration_lte_60,4251193,75646,810,78179,910,7,False,False,False,False,0.017984598676183367
2026-05-18T02:10:49.522964+00:00,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,XxiYa7WM0fU,Así Funciona La Fibra Óptica,2026-05-12T17:02:09+00:00,37,shorts,duration_lte_60,1867479,114494,982,77671,3999,38,False,False,False,False,0.06183523348856935
2026-05-18T02:10:49.522964+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,MjWI_rWQL68,Financial Audit Employees Get Free Food DAILY!,2026-05-03T22:00:16+00:00,28,shorts,duration_lte_60,7846674,230648,3203,72692,1674,17,False,False,False,False,0.02980256348103668
2026-05-18T02:10:49.522964+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,v4LLsrjzaZY,You Can't Have Both,2026-05-15T23:01:44+00:00,119,videos,three_minute_candidate_without_shorts_marker,319367,11565,182,72125,2226,35,False,False,False,False,0.03678213466012456
2026-05-18T02:10:49.522964+00:00,UCDfbsXLRCyk_LIkrtaTmliQ,PlanetaJuan,6xUmuh2YDDI,Explorando el barrio MÁS PELIGROSO de Haití 🇭🇹,2026-05-13T17:00:06+00:00,1859,videos,duration_gt_180,625943,29031,1691,69316,2189,82,False,False,False,False,0.04908114636636243
2026-05-18T02:10:49.522964+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,f5QmO_3rK00,They Found the Colossal Squid by Accident,2026-05-07T15:02:43+00:00,60,shorts,duration_lte_60,3448764,152270,714,66494,1674,5,False,False,False,False,0.04435908052856038
2026-05-18T02:10:49.522964+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,iG9W1q7Gu8Y,Most Expensive Commercials Ever,2026-05-13T19:15:06+00:00,55,shorts,duration_lte_60,967507,49119,461,66153,2299,10,False,False,False,False,0.05124510727054171
2026-05-18T02:10:49.522964+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,Su0aCV35IFM,There's a Telescope at the Bottom of the Ocean,2026-04-27T15:31:42+00:00,54,shorts,duration_lte_60,6822145,246799,2079,63194,1185,9,False,False,False,False,0.03648090153463463
2026-05-18T02:10:49.522964+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,T_LWKGJDKgo,Predator EXPOSED On Financial Audit,2026-05-04T15:00:47+00:00,5876,videos,duration_gt_180,2876847,63162,15731,62266,1525,339,False,False,False,False,0.027423425715722802
2026-05-18T02:10:49.522964+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,n-3QQEiJKpg,The Biggest Red Flag in Financial Audit History,2026-05-15T19:00:41+00:00,58,shorts,duration_lte_60,1080805,38363,812,61386,2035,55,False,False,False,False,0.036246131355794985
2026-05-18T02:10:49.522964+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,UncqiOQc4rI,Couple Makes $12 an Hour ILLEGALLY,2026-04-24T16:01:01+00:00,43,shorts,duration_lte_60,4284197,116102,1490,60396,970,9,False,False,False,False,0.027447850787440446
2026-05-18T02:10:49.522964+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,Cr7oGnSzmb4,What If Earth Was Hollow?,2026-04-21T14:52:40+00:00,53,shorts,duration_lte_60,3002656,131125,691,59628,1507,4,False,False,False,False,0.04389980070977161
2026-05-18T02:10:49.522964+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,4m_M1Wpnr2Q,Asmongold Makes MILLIONS of Dollars Per Year,2026-05-03T16:00:06+00:00,41,shorts,duration_lte_60,6587310,164647,4141,59089,967,37,False,False,False,False,0.025623205830604602
2026-05-18T02:10:49.522964+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,pUlUgkaTQZg,There’s Antimatter In This Truck,2026-04-26T14:45:42+00:00,49,shorts,duration_lte_60,2678521,118699,1234,58714,2064,6,False,False,False,False,0.04477582964628614
2026-05-18T02:10:49.522964+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,-0tv5_bKAaQ,Pranks That Are Disappearing,2026-05-06T17:15:00+00:00,54,shorts,duration_lte_60,2654026,125727,1341,57862,1368,15,False,False,False,False,0.047877451087517606
2026-05-18T02:10:49.522964+00:00,UCR1IuLEqb6UEA_zQ81kwXfg,Real Engineering,9IYRd5TnC5M,The V-22’s prototype was even more dangerous,2026-05-13T21:12:35+00:00,156,videos,three_minute_candidate_without_shorts_marker,406967,31482,392,57537,3552,22,False,False,False,False,0.07832084665341416
2026-05-18T02:10:49.522964+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,Czf68kDF_7Y,This Mother Makes BANK,2026-04-23T16:00:20+00:00,41,shorts,duration_lte_60,2762971,63824,1120,57474,893,17,False,False,False,False,0.023505132699546974
2026-05-18T02:10:49.522964+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,YwRtlXsoe-o,I Visited Disappearing Stores,2026-05-14T17:15:01+00:00,60,shorts,duration_lte_60,718729,28781,348,53208,1917,12,False,False,False,False,0.040528488484533116
2026-05-18T02:10:49.522964+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,kGGyPqVkXzw,Estas son las personas más raras que existen #shorts,2026-05-12T17:01:01+00:00,59,shorts,duration_lte_60,219510,10984,500,52823,2551,105,False,False,False,False,0.05231652316523165
2026-05-18T02:10:49.522964+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,vrGTLn9WHbs,First Names That Used To Be Insults,2026-05-12T19:15:03+00:00,58,shorts,duration_lte_60,1158859,55793,870,48669,1406,24,False,False,False,False,0.04889550842682328
2026-05-18T02:10:49.522964+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,ece6BgCjZkc,I Tested Places After Closing (Again),2026-05-14T23:00:45+00:00,1551,videos,duration_gt_180,625649,14569,1314,47945,800,83,False,False,False,False,0.025386438722031043
2026-05-18T02:10:49.522964+00:00,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,ynqvkxtdf-M,These Things Don't Matter to Make Money,2026-05-17T09:00:19+00:00,17,shorts,duration_lte_60,50458,1806,48,46810,1580,47,False,False,False,False,0.036743430179555274
2026-05-18T02:10:49.522964+00:00,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,dnwtVWuLBL0,La Demostración Más Hermosa,2026-05-15T17:03:54+00:00,52,shorts,duration_lte_60,938256,69987,690,45033,2260,31,False,False,False,False,0.07532805545608022
2026-05-18T02:10:49.522964+00:00,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,LQqiD5i1Gpo,El falso reportaje de los espaguetis,2026-05-16T18:58:28+00:00,19,shorts,duration_lte_60,225928,15226,183,44662,2944,40,False,False,False,False,0.06820314436457632
2026-05-18T02:10:49.522964+00:00,UCOWFKaCN-rzmYk502JFWnqg,Eze Martínez,WOTUpoI2LQA,Dron quieto o en movimiento?,2026-04-29T17:03:06+00:00,51,shorts,duration_lte_60,4340843,188739,3640,44497,1350,38,False,False,False,False,0.04431835014535195
2026-05-18T02:10:49.522964+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,mau7mYCkWKE,TYLER1: CHESS GRANDMASTER.,2026-05-14T17:27:00+00:00,1321,videos,duration_gt_180,664306,22229,1227,42586,999,49,False,False,False,False,0.03530902927265447
2026-05-18T02:10:49.522964+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,TkDWgKCjdtU,I Tested Every Zack D. Films Video (Again),2026-05-07T23:00:38+00:00,2453,videos,duration_gt_180,1899380,50397,5842,42489,985,85,False,False,False,False,0.029609135612673608
2026-05-18T02:10:49.522964+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,LtrB3VNpa1I,Husband's Discord Chats Get Leaked,2026-05-12T22:00:32+00:00,40,shorts,duration_lte_60,566161,17159,468,42467,961,21,False,False,False,False,0.031134253330766335
2026-05-18T02:10:49.522964+00:00,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,kwEtOyaFhCA,Pulitzer Prize Historian: You Won't Notice Until It’s Too Late - Anne Applebaum,2026-05-11T07:00:40+00:00,6495,videos,duration_gt_180,1586211,43349,9303,42342,960,143,False,False,False,False,0.033193566303600215
2026-05-18T02:10:49.522964+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Xq7pk4z4rlk,Humans That Defied Science,2026-05-09T19:15:01+00:00,58,shorts,duration_lte_60,3985487,185785,1608,41986,1193,-18,False,False,False,False,0.0470188461284656
2026-05-18T02:10:49.522964+00:00,UCPgVPrgqpALC1s2e63fgKyg,elWacky,uhEyvEA4mUg,Pensó Que Apagó Directo e Intentó Lo Peor,2026-05-16T20:00:24+00:00,420,videos,duration_gt_180,193909,14481,592,41135,2535,73,False,False,False,False,0.07773233836490312
2026-05-18T02:10:49.522964+00:00,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,8_dh-IB9jZ8,6 BILLION PEOPLE WILL STARVE,2026-05-07T10:19:21+00:00,67,videos,three_minute_candidate_without_shorts_marker,1477404,43094,2628,40542,1498,85,False,False,False,False,0.030947526878226946
2026-05-18T02:10:49.522964+00:00,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,NdU6UdUKaYc,Scott Galloway: AI Wasn’t Built For You. The Rich Don’t Need You Anymore!,2026-05-04T07:00:20+00:00,7091,videos,duration_gt_180,2471937,51347,7342,40180,730,106,False,False,False,False,0.023742109932413324
2026-05-18T02:10:49.522964+00:00,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,v2qvaHXaCdo,LA VÍA LÁCTEA PODRÍA SER MÁS PEQUEÑA DE LO QUE SE CREÍA 🌌,2026-05-16T16:30:30+00:00,63,videos,three_minute_candidate_without_shorts_marker,137995,8282,129,38867,1724,28,False,False,False,False,0.06095148374941121
2026-05-18T02:10:49.522964+00:00,UCQX_MZRCaluNKxkywkLEgfA,Date un Vlog,ljenh9DoOfU,“Nos quieren hacer creer que no somos libres” | Jesús G. Maestro,2026-05-16T20:04:47+00:00,78,videos,three_minute_candidate_without_shorts_marker,75311,4031,272,38533,1274,66,False,False,False,False,0.05713640769608689
2026-05-18T02:10:49.522964+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,X3kCgMfoCDY,Weird Hobbies Of Celebrities,2026-05-10T19:15:01+00:00,57,shorts,duration_lte_60,1268173,66232,1188,38001,856,14,False,False,False,False,0.05316309367885927
2026-05-18T02:10:49.522964+00:00,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,KGW-0oKDoIg,NEVER Spend Money On THESE Purchases,2026-05-12T16:00:27+00:00,45,shorts,duration_lte_60,1566733,51972,997,37967,1018,25,False,False,False,False,0.03380856853082178
2026-05-18T02:10:49.522964+00:00,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,n-gYFcVx-8Y,GERMANY IS OVER,2026-05-05T14:00:01+00:00,845,videos,duration_gt_180,4033577,198339,30238,37658,1048,123,False,False,False,False,0.05666855994071763
2026-05-18T02:10:49.522964+00:00,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,iBpxQpktHN4,1000 DAYS,2026-04-28T12:01:18+00:00,30,shorts,duration_lte_60,2467540,62000,374,36473,470,2,False,False,False,False,0.02527780704669428
2026-05-18T02:10:49.522964+00:00,UC36xmz34q02JYaZYKrMwXng,Nate Gentile,YV809R2NV7s,El PC que nunca vio la luz 😢,2026-05-14T16:10:08+00:00,46,shorts,duration_lte_60,704809,21627,125,35309,900,6,False,False,False,False,0.030862261974520758
2026-05-18T02:10:49.522964+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,5gvtrtQdrkI,The Healthiest Unhealthiest Things,2026-05-08T17:15:00+00:00,56,shorts,duration_lte_60,2624381,120066,1677,34948,847,14,False,False,False,False,0.046389224735280433
2026-05-18T02:10:49.522964+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,rPLW9JpioKo,Jobs AI Can’t Replace,2026-05-13T17:15:04+00:00,51,shorts,duration_lte_60,937016,55830,1048,33352,1724,22,False,False,False,False,0.06070120467526702
2026-05-18T02:10:49.522964+00:00,UC415bOPUcGSamy543abLmRA,Cleo Abram,B9ocddyGfo8,This Machine Grows Diamonds,2026-05-04T14:12:24+00:00,56,shorts,duration_lte_60,3647651,130055,807,33172,790,4,False,False,False,False,0.03587569095837294
2026-05-18T02:10:49.522964+00:00,UCJQQVLyM6wtPleV4wFBK06g,VisualPolitik,pm5T5nKfZQM,PÁNICO en el KREMLIN: La economía de GUERRA de PUTIN empieza a COLAPSAR @VisualPolitik,2026-05-15T15:21:52+00:00,1189,videos,duration_gt_180,279961,13504,618,33030,1166,53,False,False,False,False,0.05044274023881898
2026-05-18T02:10:49.522964+00:00,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,Hk-ARbCTKzM,People Who Became Famous For Doing Nothing,2026-04-23T19:15:00+00:00,54,shorts,duration_lte_60,6089943,255244,1352,32012,720,1,False,False,False,False,0.042134384509017575
